snapshot,percentile,ix,iy,iz,omega_mag,R_max,sigma_abs,sigma_signed,C_far
t=100,50.0,157,154,32,21.725659686835726,112,18.878224524341576,0.030175843626560103,0.0015984471202602438
t=100,50.0,0,12,176,37.51054098721595,32,15.1747431569981,2.414376851456828,0.1591049566030642
t=100,50.0,0,12,176,37.51054098721595,48,18.80056366465834,2.6236344906664146,0.13955084206322882
t=100,50.0,0,12,176,37.51054098721595,64,21.405755202844094,2.741966289103031,0.1280948167032536
t=100,50.0,0,12,176,37.51054098721595,80,23.609534963798822,2.8967501327740557,0.12269407835502588
t=100,50.0,0,12,176,37.51054098721595,96,25.374876130685198,2.7431486060930164,0.10810490628467723
t=100,50.0,0,12,176,37.51054098721595,112,26.789789711485607,2.64748171654673,0.09882428137954637
t=100,50.0,246,120,96,20.867001055527616,32,13.556623519396528,1.117131980971248,0.08240488344113706
t=100,50.0,246,120,96,20.867001055527616,48,16.92580498040237,1.7633044452626052,0.10417846875255012
t=100,50.0,246,120,96,20.867001055527616,64,19.166508064714943,1.6002710235048847,0.08349309212203047
t=100,50.0,246,120,96,20.867001055527616,80,20.98050042351293,1.2570555262590066,0.05991542150492367
t=100,50.0,246,120,96,20.867001055527616,96,22.5248728681707,1.1649737435782062,0.051719437015087424
t=100,50.0,246,120,96,20.867001055527616,112,23.859021643006937,1.1523137951112328,0.04829677479457651
t=100,50.0,50,168,74,16.647537164070137,32,11.60773952162733,0.5609656229916286,0.048326861741379325
t=100,50.0,50,168,74,16.647537164070137,48,14.864638791653393,0.5527529193622904,0.037185761935410455
t=100,50.0,50,168,74,16.647537164070137,64,17.051513232775065,0.5359309740435857,0.03143011219751815
t=100,50.0,50,168,74,16.647537164070137,80,18.91941996748572,0.4201333816782376,0.022206462058576043
t=100,50.0,50,168,74,16.647537164070137,96,20.53152863865591,0.3874821230011455,0.018872541339742734
t=100,50.0,50,168,74,16.647537164070137,112,21.826623604689892,0.34679857931672897,0.015888787271807456
t=100,50.0,191,125,227,29.164060469044163,32,11.651462101001693,2.4456491748602724,0.2099006248022741
t=100,50.0,191,125,227,29.164060469044163,48,14.60041137496714,2.482869920070453,0.17005479204013463
t=100,50.0,191,125,227,29.164060469044163,64,16.9891719158113,2.500518757003212,0.14718308634431182
t=100,50.0,191,125,227,29.164060469044163,80,18.940932608970748,2.3408988189978,0.12358941702211171
t=100,50.0,191,125,227,29.164060469044163,96,20.745905972917228,2.0301422060774397,0.09785748613377944
t=100,50.0,191,125,227,29.164060469044163,112,22.211353099770538,2.0406755969902304,0.09187533905853364
t=100,50.0,52,40,214,15.644072351877218,32,14.632325167490311,0.3958285161826668,0.02705164843261599
t=100,50.0,52,40,214,15.644072351877218,48,18.262562608525368,0.34509382659259336,0.018896243314259518
t=100,50.0,52,40,214,15.644072351877218,64,20.711595957769553,0.3985311887158491,0.01924193526797474
t=100,50.0,52,40,214,15.644072351877218,80,22.855572367376848,0.758020858486696,0.033165691337866704
t=100,50.0,52,40,214,15.644072351877218,96,24.523902032719608,0.8939539222200622,0.036452352526419145
t=100,50.0,52,40,214,15.644072351877218,112,25.881805642420332,0.8332243206097909,0.03219343859240387
t=100,50.0,168,125,124,24.427948485300348,32,9.113479261472499,0.7848146833109872,0.08611581381754105
t=100,50.0,168,125,124,24.427948485300348,48,12.406151258884242,0.6321271244166989,0.05095271782729738
t=100,50.0,168,125,124,24.427948485300348,64,15.203479983688446,0.8449285025073637,0.05557467786413855
t=100,50.0,168,125,124,24.427948485300348,80,17.433021241001143,1.1664661286550915,0.06691130083130122
t=100,50.0,168,125,124,24.427948485300348,96,19.079508390779537,1.0978575083071018,0.05754118428112425
t=100,50.0,168,125,124,24.427948485300348,112,20.4240382660179,1.0867857314986928,0.05321110924997228
t=100,50.0,134,127,109,25.57325041503884,32,11.117007004417438,0.7145438948369961,0.06427484434911897
t=100,50.0,134,127,109,25.57325041503884,48,14.30948577397373,1.4384710100823144,0.10052569552839022
t=100,50.0,134,127,109,25.57325041503884,64,16.45745925118616,1.5294479889850856,0.09293342098810614
t=100,50.0,134,127,109,25.57325041503884,80,18.81360909112799,1.487948903346007,0.07908896672290724
t=100,50.0,134,127,109,25.57325041503884,96,20.67558161242409,1.6791017293005746,0.08121182565870803
t=100,50.0,134,127,109,25.57325041503884,112,22.030923040933597,1.7705491614969253,0.08036654470660323
t=100,50.0,12,100,35,19.574256989559796,32,10.874475160110343,2.334960194829918,0.21471934603290088
t=100,50.0,12,100,35,19.574256989559796,48,14.434645141227872,2.2909386487173227,0.158711116643526
t=100,50.0,12,100,35,19.574256989559796,64,17.053101588671574,2.181407843850766,0.12791853918819562
t=100,50.0,12,100,35,19.574256989559796,80,19.079786016589388,2.247224715233819,0.11778039404005444
t=100,50.0,12,100,35,19.574256989559796,96,20.682878609545558,2.19290369482279,0.10602507205214275
t=100,50.0,12,100,35,19.574256989559796,112,22.068808243791633,2.1936217485644964,0.09939919384553098
t=100,50.0,242,176,33,17.066308936766738,32,12.66996719163254,1.720742948417363,0.135812739085368
t=100,50.0,242,176,33,17.066308936766738,48,16.617015585916636,1.5202344036382986,0.09148660875823802
t=100,50.0,242,176,33,17.066308936766738,64,19.275129465936466,1.6768235961654692,0.08699415478006503
t=100,50.0,242,176,33,17.066308936766738,80,21.531728840730693,2.315027757120255,0.10751704028247892
t=100,50.0,242,176,33,17.066308936766738,96,23.211928449882137,2.5027393390188912,0.10782125855775673
t=100,50.0,242,176,33,17.066308936766738,112,24.61807772951019,2.4862799941404194,0.10099407522627427
t=100,50.0,51,200,167,33.03815078371267,32,11.053924132763319,0.07351002879435051,0.006650129665398208
t=100,50.0,51,200,167,33.03815078371267,48,14.94800029287434,0.008106816339343296,0.0005423345049844417
t=100,50.0,51,200,167,33.03815078371267,64,17.280559206929368,0.19620225006067624,0.011353929448185952
t=100,50.0,51,200,167,33.03815078371267,80,19.225249485292984,0.14056673420076826,0.007311568794376355
t=100,50.0,51,200,167,33.03815078371267,96,20.92051901407074,0.07435434200924582,0.003554134673199862
t=100,50.0,51,200,167,33.03815078371267,112,22.26518164437289,0.03860875159547652,0.0017340416176319028
t=100,50.0,56,167,234,31.515460441029646,32,15.107193280345738,3.5690459513554544,0.23624811605467025
t=100,50.0,56,167,234,31.515460441029646,48,18.90204071333538,3.969771814506392,0.21001816019292138
t=100,50.0,56,167,234,31.515460441029646,64,21.34765287565248,3.918435898838313,0.18355347642491343
t=100,50.0,56,167,234,31.515460441029646,80,23.275255698141862,3.8549153839436925,0.16562290158863616
t=100,50.0,56,167,234,31.515460441029646,96,24.908803581826493,3.989535705749284,0.1601656897186365
t=100,50.0,56,167,234,31.515460441029646,112,26.284640807495002,4.083012951445577,0.15533835829635212
t=100,50.0,47,165,220,22.890190942937416,32,12.166531789524823,0.32411448464257825,0.02663984200671183
t=100,50.0,47,165,220,22.890190942937416,48,15.710080361756019,0.6700054312610086,0.042648122468682124
t=100,50.0,47,165,220,22.890190942937416,64,18.054834806767047,0.7445710331749185,0.041239426510612506
t=100,50.0,47,165,220,22.890190942937416,80,20.050163856261015,1.1037032766009012,0.05504709510173157
t=100,50.0,47,165,220,22.890190942937416,96,22.026314163875966,1.857002212772022,0.08430835041014623
t=100,50.0,47,165,220,22.890190942937416,112,23.544691170866972,2.0785490325489797,0.08828100642580833
t=100,50.0,43,82,99,16.84323432442462,32,10.291309331584621,0.507818314318671,0.04934438349454207
t=100,50.0,43,82,99,16.84323432442462,48,13.332425219650306,0.9777654886092246,0.07333740654836918
t=100,50.0,43,82,99,16.84323432442462,64,15.982225793827416,1.608954744285652,0.1006715062746176
t=100,50.0,43,82,99,16.84323432442462,80,18.13831276887917,2.0662925388912656,0.1139186739814361
t=100,50.0,43,82,99,16.84323432442462,96,19.792918254706063,2.2724647000471614,0.11481200855800275
t=100,50.0,43,82,99,16.84323432442462,112,21.14984330103544,2.3143278757968178,0.10942529657813184
t=100,50.0,113,46,63,16.06819647434909,32,13.106912148108657,4.812503435076347,0.36717293750769486
t=100,50.0,113,46,63,16.06819647434909,48,16.67733863684592,4.583189001017842,0.2748153707745681
t=100,50.0,113,46,63,16.06819647434909,64,19.131828561166735,3.9813630884046605,0.20810154532149233
t=100,50.0,113,46,63,16.06819647434909,80,21.174443391359038,3.6770063820050525,0.17365303607015153
t=100,50.0,113,46,63,16.06819647434909,96,22.888919648276886,3.6900472289265838,0.1612154389822578
t=100,50.0,113,46,63,16.06819647434909,112,24.34888706335779,3.864063297256314,0.15869568441472115
t=100,50.0,209,19,123,15.995073884944384,32,11.992973974269495,2.3065029922463047,0.19232118715464788
t=100,50.0,209,19,123,15.995073884944384,48,15.245389492807076,2.92779991659917,0.19204494040513262
t=100,50.0,209,19,123,15.995073884944384,64,17.4972728507056,3.1042786608562754,0.17741499988845927
t=100,50.0,209,19,123,15.995073884944384,80,19.349694600065188,3.103343045311755,0.1603820168459558
t=100,50.0,209,19,123,15.995073884944384,96,20.901310956152393,3.1289046583118267,0.1496989669631617
t=100,50.0,209,19,123,15.995073884944384,112,22.273521225671598,3.248449161222464,0.1458435389855838
t=100,50.0,87,227,75,24.40093900989546,32,12.242465941745364,1.9705106661240042,0.16095700617020264
t=100,50.0,87,227,75,24.40093900989546,48,15.519655565534444,2.395977088961747,0.1543833932940275
t=100,50.0,87,227,75,24.40093900989546,64,17.9210223057118,2.554418675479529,0.14253755348908764
t=100,50.0,87,227,75,24.40093900989546,80,19.960960149549084,2.8100919924152645,0.1407793999568074
t=100,50.0,87,227,75,24.40093900989546,96,21.738976958668335,3.25018444461895,0.14950953997506083
t=100,50.0,87,227,75,24.40093900989546,112,23.098232651831985,3.420195748393217,0.1480717507675615
t=100,50.0,192,237,233,20.821693822219753,32,11.418783115914794,2.1899079524737837,0.19178120209863916
t=100,50.0,192,237,233,20.821693822219753,48,15.588885447492569,2.1282104073089343,0.13652101136269826
t=100,50.0,192,237,233,20.821693822219753,64,18.37456055198012,2.235337600712999,0.12165393530851595
t=100,50.0,192,237,233,20.821693822219753,80,20.481412755305083,2.134753102905603,0.10422880142155529
t=100,50.0,192,237,233,20.821693822219753,96,22.16514964867478,2.062880785086311,0.09306866038730523
t=100,50.0,192,237,233,20.821693822219753,112,23.52554532711812,1.989251639571874,0.08455708940692842
t=100,50.0,145,157,43,27.404450989551577,32,9.802950259852413,2.1833316927785567,0.22272189850032226
t=100,50.0,145,157,43,27.404450989551577,48,13.312187183371751,2.829347307962111,0.21253812532746294
t=100,50.0,145,157,43,27.404450989551577,64,15.906074257178311,3.3669547695990274,0.21167729479695732
t=100,50.0,145,157,43,27.404450989551577,80,17.814631105883674,3.4902406754259303,0.19591989610569044
t=100,50.0,145,157,43,27.404450989551577,96,19.42207322551009,3.5767485274666297,0.18415894564586022
t=100,50.0,145,157,43,27.404450989551577,112,20.797256846218925,3.5444598004960484,0.1704291977881907
t=100,50.0,142,60,163,36.14894607708559,32,12.057876435008113,0.10355179547411753,0.008587896553117053
t=100,50.0,142,60,163,36.14894607708559,48,15.886006210918605,0.32397734767895814,0.020393882727824025
t=100,50.0,142,60,163,36.14894607708559,64,18.5322230347322,0.1749280203846321,0.009439127732101562
t=100,50.0,142,60,163,36.14894607708559,80,20.590516014610877,0.06629209081706451,0.0032195448997015975
t=100,50.0,142,60,163,36.14894607708559,96,22.198036791846594,0.17429117414894882,0.007851648133719937
t=100,50.0,142,60,163,36.14894607708559,112,23.509845100487418,0.1389843082148444,0.005911749210630184
t=100,50.0,74,121,132,19.11153885207789,32,10.536926449137816,0.12115951360100953,0.011498563094831453
t=100,50.0,74,121,132,19.11153885207789,48,13.634570503207105,0.17104502614572684,0.012544951533713062
t=100,50.0,74,121,132,19.11153885207789,64,15.904745119207318,0.42143251460912556,0.026497281877229446
t=100,50.0,74,121,132,19.11153885207789,80,17.656473065075517,0.4775451218568521,0.027046461662914766
t=100,50.0,74,121,132,19.11153885207789,96,19.05076692753095,0.4625756866090732,0.024281210744360553
t=100,50.0,74,121,132,19.11153885207789,112,20.26062725223125,0.46458368047823034,0.022930370056882962
t=100,50.0,2,25,248,34.6200556688159,32,12.59328320816703,2.382321348883687,0.18917396754316598
t=100,50.0,2,25,248,34.6200556688159,48,16.692163855143125,2.1602504425082008,0.12941704031036053
t=100,50.0,2,25,248,34.6200556688159,64,19.597274370444627,2.0058122267046596,0.10235159179736235
t=100,50.0,2,25,248,34.6200556688159,80,21.72987712875619,2.0482807108604204,0.09426103510497223
t=100,50.0,2,25,248,34.6200556688159,96,23.438686200276454,2.1452358628537724,0.09152543126877435
t=100,50.0,2,25,248,34.6200556688159,112,25.05257883794957,2.2774328714776293,0.09090612532182837
t=100,50.0,49,40,206,33.10154691408883,32,13.718186508641976,3.16101213599123,0.2304249278138844
t=100,50.0,49,40,206,33.10154691408883,48,17.286515842384503,3.0657021864487217,0.17734644820282294
t=100,50.0,49,40,206,33.10154691408883,64,19.967195185943797,2.8189565119057574,0.1411793937833694
t=100,50.0,49,40,206,33.10154691408883,80,22.246801694107084,2.2241443644044416,0.09997591541410608
t=100,50.0,49,40,206,33.10154691408883,96,23.85277270202997,1.9839879907047906,0.083176409530618
t=100,50.0,49,40,206,33.10154691408883,112,25.260027368886355,2.132548928477137,0.08442385660689626
t=100,50.0,200,78,156,90.08187122388117,32,25.21803802813838,0.7930697834633655,0.03144851247263785
t=100,50.0,200,78,156,90.08187122388117,48,28.642045357621445,0.015083093674615421,0.000526606724006249
t=100,50.0,200,78,156,90.08187122388117,64,31.174808725624995,0.03713941165455524,0.0011913276511630198
t=100,50.0,200,78,156,90.08187122388117,80,33.16958109298139,0.07156870026079405,0.0021576606608377648
t=100,50.0,200,78,156,90.08187122388117,96,34.819364105249136,0.05375091531550335,0.0015437075517240769
t=100,50.0,200,78,156,90.08187122388117,112,36.11907401858378,0.0655323224188419,0.0018143411535169638
t=100,50.0,203,227,119,19.301366907252827,32,10.38576089069931,1.8469405268726733,0.17783391571499124
t=100,50.0,203,227,119,19.301366907252827,48,13.845559977999454,1.779010883657918,0.12848963035693464
t=100,50.0,203,227,119,19.301366907252827,64,16.311334825781884,1.6265035465864575,0.09971615223148918
t=100,50.0,203,227,119,19.301366907252827,80,18.15412233351564,1.6084091008713348,0.0885974585453759
t=100,50.0,203,227,119,19.301366907252827,96,19.728253344425898,1.7309482577939193,0.08773955948223812
t=100,50.0,203,227,119,19.301366907252827,112,21.04603073777286,1.672564785335623,0.07947174487081538
t=100,50.0,130,230,76,17.10427573812406,32,11.96526092935999,1.4268411105581253,0.11924864146146504
t=100,50.0,130,230,76,17.10427573812406,48,15.623092043415951,1.3364240141776191,0.08554158232338067
t=100,50.0,130,230,76,17.10427573812406,64,18.038541333420852,1.2279730216234013,0.06807496232238457
t=100,50.0,130,230,76,17.10427573812406,80,20.041976530712546,0.9266458186534108,0.04623525116065317
t=100,50.0,130,230,76,17.10427573812406,96,21.71277873937426,0.6255032911203936,0.028808071902197255
t=100,50.0,130,230,76,17.10427573812406,112,23.04784987690913,0.4628436704576564,0.020081858955588044
t=100,50.0,33,222,34,17.085847523337193,32,11.420944675823717,1.2436333093113796,0.10889058169977385
t=100,50.0,33,222,34,17.085847523337193,48,15.38895919400365,1.743597874001372,0.11330187129749292
t=100,50.0,33,222,34,17.085847523337193,64,18.175685394374867,1.4175195437654025,0.07798988115210807
t=100,50.0,33,222,34,17.085847523337193,80,20.181683200997647,1.4284743085365206,0.07078073192953035
t=100,50.0,33,222,34,17.085847523337193,96,21.754820617650026,1.4123180933978854,0.0649197765506763
t=100,50.0,33,222,34,17.085847523337193,112,23.11896195009872,1.4256484745521596,0.06166576499539038
t=100,50.0,13,102,116,31.395206687924937,32,10.755923229115506,1.1806866062273504,0.10977082869384167
t=100,50.0,13,102,116,31.395206687924937,48,14.686716324561093,2.0920549649027,0.1424453852495323
t=100,50.0,13,102,116,31.395206687924937,64,18.002346153596257,3.120320467675578,0.17332854512700524
t=100,50.0,13,102,116,31.395206687924937,80,19.899388458063765,3.412453550322027,0.17148534777907756
t=100,50.0,13,102,116,31.395206687924937,96,21.51830577763838,3.4902815505227807,0.16220057408747526
t=100,50.0,13,102,116,31.395206687924937,112,22.861064622226944,3.4311332959931042,0.15008633030402022
t=100,50.0,110,37,184,30.182052819883037,32,8.850737807895483,2.5559142624773687,0.2887797964365539
t=100,50.0,110,37,184,30.182052819883037,48,12.355523083701451,2.486702960120603,0.20126245916701732
t=100,50.0,110,37,184,30.182052819883037,64,15.158622413668072,2.7792858477826647,0.183346861735712
t=100,50.0,110,37,184,30.182052819883037,80,17.278437515772435,2.8065693341778193,0.162431894181165
t=100,50.0,110,37,184,30.182052819883037,96,18.854819686167872,2.8418020581139936,0.15072019278968626
t=100,50.0,110,37,184,30.182052819883037,112,20.19452219367082,2.78358115142528,0.13783842592213863
t=100,50.0,72,58,101,19.94037113493422,32,10.697424560547507,2.077450056091438,0.1942009541019013
t=100,50.0,72,58,101,19.94037113493422,48,14.157596224139473,1.9865700535583397,0.14031831548996498
t=100,50.0,72,58,101,19.94037113493422,64,16.867775395621333,2.366053650065105,0.14027063999674214
t=100,50.0,72,58,101,19.94037113493422,80,18.856022853710297,2.5185835548010793,0.13356918234247356
t=100,50.0,72,58,101,19.94037113493422,96,20.420965230721603,2.526595430205249,0.12372556349120077
t=100,50.0,72,58,101,19.94037113493422,112,21.73110356337027,2.5413198893127174,0.11694389481426709
t=100,50.0,25,22,83,27.340920031073598,32,12.125293961788618,1.9868133925812963,0.16385692576546976
t=100,50.0,25,22,83,27.340920031073598,48,16.09382623817694,2.3099735684078597,0.14353165830312373
t=100,50.0,25,22,83,27.340920031073598,64,18.797368541370915,2.2131852136859638,0.11773909783249659
t=100,50.0,25,22,83,27.340920031073598,80,20.752439493299224,2.103461725717362,0.1013597329796601
t=100,50.0,25,22,83,27.340920031073598,96,22.348824713125282,2.2352046190778014,0.1000144145282541
t=100,50.0,25,22,83,27.340920031073598,112,23.79196426473017,2.253236101763589,0.0947057618569075
t=100,50.0,200,25,111,21.477634486753267,32,12.641680382489623,2.6808032694295902,0.21206067455580135
t=100,50.0,200,25,111,21.477634486753267,48,15.948590225264025,2.3929539090228067,0.15004172000307267
t=100,50.0,200,25,111,21.477634486753267,64,18.34317601197887,2.4691008524523395,0.13460596195772817
t=100,50.0,200,25,111,21.477634486753267,80,20.277317729983327,2.739686576334042,0.13511089646156543
t=100,50.0,200,25,111,21.477634486753267,96,21.83753350712575,2.8285665549674253,0.12952774882037124
t=100,50.0,200,25,111,21.477634486753267,112,23.15147602931161,2.822675726752707,0.12192206333535603
t=100,50.0,5,120,39,41.98674661051659,32,15.793886878390637,1.4987022822989868,0.09489128887896033
t=100,50.0,5,120,39,41.98674661051659,48,19.106111347771936,1.393289002832504,0.07292373510609644
t=100,50.0,5,120,39,41.98674661051659,64,21.723090102265214,1.3569026994433977,0.06246361328225142
t=100,50.0,5,120,39,41.98674661051659,80,23.729349833655025,1.401031150203903,0.05904212125596627
t=100,50.0,5,120,39,41.98674661051659,96,25.33567292909974,1.3873874675196978,0.05476023752762411
t=100,50.0,5,120,39,41.98674661051659,112,26.633616254267224,1.4210820829748771,0.05335670790657998
t=100,50.0,19,123,201,52.40378802355205,32,10.242442626925023,2.447028607958196,0.23891064827890973
t=100,50.0,19,123,201,52.40378802355205,48,13.648675929904067,2.9246889600748016,0.21428371331367368
t=100,50.0,19,123,201,52.40378802355205,64,16.028086096228023,3.0941447725526876,0.193045180439906
t=100,50.0,19,123,201,52.40378802355205,80,18.224748148855074,3.5264251363533012,0.19349650856902736
t=100,50.0,19,123,201,52.40378802355205,96,19.99881426598414,3.654533776715142,0.18273752274059146
t=100,50.0,19,123,201,52.40378802355205,112,21.418706301042103,3.603079821393457,0.16822116941853546
t=100,99.9,172,117,34,153.7809003063889,32,19.40925829547598,1.6164385661125702,0.08328183084097236
t=100,99.9,172,117,34,153.7809003063889,48,22.735243876034787,1.47651682720252,0.06494396256549137
t=100,99.9,172,117,34,153.7809003063889,64,25.45918870694232,1.6160880267214555,0.06347759330919973
t=100,99.9,172,117,34,153.7809003063889,80,27.601403987849295,1.580469600115161,0.05726047851808249
t=100,99.9,172,117,34,153.7809003063889,96,29.23299093813441,1.59401113668961,0.05452781551032549
t=100,99.9,172,117,34,153.7809003063889,112,30.579917133036474,1.6304918505660755,0.053319040842154615
t=100,99.9,255,75,157,164.45308273010787,32,13.971632064630564,0.8529984289995376,0.0610521680683904
t=100,99.9,255,75,157,164.45308273010787,48,17.788041472509715,1.0710795615129387,0.0602134621266891
t=100,99.9,255,75,157,164.45308273010787,64,20.58431690181972,0.8388491332688146,0.040751856730045666
t=100,99.9,255,75,157,164.45308273010787,80,22.67380897334971,1.0347363384397403,0.045635752671990236
t=100,99.9,255,75,157,164.45308273010787,96,24.306053107218546,1.0427234830878895,0.04289974511650416
t=100,99.9,255,75,157,164.45308273010787,112,25.60828985210614,1.014783302154449,0.03962714058670297
t=100,99.9,250,190,146,274.21462506552854,32,11.343397543450687,2.2272902754651898,0.19635124899163528
t=100,99.9,250,190,146,274.21462506552854,48,14.862407805178462,2.6832519047455303,0.18053951552928144
t=100,99.9,250,190,146,274.21462506552854,64,17.80502287514665,2.5247667253314043,0.14180081334552114
t=100,99.9,250,190,146,274.21462506552854,80,19.98256515160269,2.3419755915829077,0.11720094861770392
t=100,99.9,250,190,146,274.21462506552854,96,21.63444442602693,2.2776928509376053,0.10528085704837734
t=100,99.9,250,190,146,274.21462506552854,112,22.945302116850183,2.2861625837225987,0.0996353228246982
t=100,99.9,194,74,159,157.75962160455842,32,23.63108616597486,2.3535695612083884,0.09959633445021954
t=100,99.9,194,74,159,157.75962160455842,48,27.32037308246898,2.1075621519829113,0.0771425099364876
t=100,99.9,194,74,159,157.75962160455842,64,29.95634758222105,1.9862869424870393,0.06630604538938824
t=100,99.9,194,74,159,157.75962160455842,80,32.030209373714655,1.9296157193932548,0.06024361866884265
t=100,99.9,194,74,159,157.75962160455842,96,33.65600758535502,1.9653238188668736,0.05839444306882255
t=100,99.9,194,74,159,157.75962160455842,112,35.01443731222486,1.9419190837426048,0.05546052522353709
t=100,99.9,13,110,29,129.1451056192362,32,20.73880665755404,1.1675509064075955,0.05629788278981419
t=100,99.9,13,110,29,129.1451056192362,48,24.23369456213347,1.540021257384483,0.06354876073212766
t=100,99.9,13,110,29,129.1451056192362,64,26.724337200641845,1.4615870363409698,0.05469123613310292
t=100,99.9,13,110,29,129.1451056192362,80,28.674732293629503,1.4151628532413387,0.049352260336733365
t=100,99.9,13,110,29,129.1451056192362,96,30.271554448946763,1.3850086794677694,0.045752810011907334
t=100,99.9,13,110,29,129.1451056192362,112,31.649933812026433,1.4301052826500535,0.04518509552480132
t=100,99.9,71,71,151,138.97851032982203,32,20.038285987370664,0.8660802998066947,0.04322127652797004
t=100,99.9,71,71,151,138.97851032982203,48,23.707190206060684,0.8156199586191105,0.03440390664308246
t=100,99.9,71,71,151,138.97851032982203,64,26.520823103365743,0.8788952967555929,0.03313981973071012
t=100,99.9,71,71,151,138.97851032982203,80,28.497271829716528,0.876403587917265,0.030753947014793344
t=100,99.9,71,71,151,138.97851032982203,96,30.12233968102349,0.8947729676155163,0.029704630420166415
t=100,99.9,71,71,151,138.97851032982203,112,31.414592374880275,0.875672649884489,0.027874709925718916
t=100,99.9,59,110,32,288.76870399479697,32,13.002579434945517,2.2271643878380947,0.17128635121831323
t=100,99.9,59,110,32,288.76870399479697,48,16.581271625546094,2.372734271883212,0.14309724401520788
t=100,99.9,59,110,32,288.76870399479697,64,19.144132751668042,2.2815611987906523,0.11917809118785275
t=100,99.9,59,110,32,288.76870399479697,80,21.297398254638896,2.221085912055487,0.10428907256649064
t=100,99.9,59,110,32,288.76870399479697,96,23.01918691472037,2.2353560389706444,0.09710838385612887
t=100,99.9,59,110,32,288.76870399479697,112,24.403608444345256,2.218276980421532,0.09089954813365093
t=100,99.9,92,112,31,140.68565748896972,32,17.243171994865925,0.9754939683038002,0.056572767968344165
t=100,99.9,92,112,31,140.68565748896972,48,21.072953613950293,0.9472904452432913,0.04495290326156202
t=100,99.9,92,112,31,140.68565748896972,64,23.566205939904847,1.213308289484379,0.051485092363971675
t=100,99.9,92,112,31,140.68565748896972,80,25.63279304853775,1.0452509546824311,0.040777879831634604
t=100,99.9,92,112,31,140.68565748896972,96,27.323565037084226,1.0813696177785215,0.039576446789094305
t=100,99.9,92,112,31,140.68565748896972,112,28.75184595950972,1.1268601526978141,0.03919261929424407
t=100,99.9,110,74,154,139.31315391899474,32,28.358910487344026,1.454958629167053,0.05130516667120798
t=100,99.9,110,74,154,139.31315391899474,48,31.58169069926834,1.2874572084541063,0.0407659368433981
t=100,99.9,110,74,154,139.31315391899474,64,33.93584065462334,1.3939058223407903,0.04107473972803699
t=100,99.9,110,74,154,139.31315391899474,80,35.91937657860827,1.6760050037624297,0.04666019189098543
t=100,99.9,110,74,154,139.31315391899474,96,37.466385369883604,1.610617110712086,0.04298832392854047
t=100,99.9,110,74,154,139.31315391899474,112,38.754353123925775,1.6745895301531024,0.04321035948653885
t=100,99.9,114,71,156,172.4238786052889,32,25.788351034710807,0.7456750586968423,0.02891518956342624
t=100,99.9,114,71,156,172.4238786052889,48,29.29896089465683,1.2107135101876318,0.04132274569534056
t=100,99.9,114,71,156,172.4238786052889,64,31.693089067123186,1.0595132885786311,0.033430420314494266
t=100,99.9,114,71,156,172.4238786052889,80,33.606899164636815,0.9170036065922373,0.0272861712739378
t=100,99.9,114,71,156,172.4238786052889,96,35.160422664429056,0.9423298048848745,0.02680086681205362
t=100,99.9,114,71,156,172.4238786052889,112,36.42117038213356,0.9529218878623089,0.026163955684679635
t=100,99.9,168,117,31,128.21485844349803,32,21.142589466016016,0.7531823787399199,0.03562394189938576
t=100,99.9,168,117,31,128.21485844349803,48,24.384054479804234,1.2888786153173342,0.052857436665622225
t=100,99.9,168,117,31,128.21485844349803,64,26.999865130837932,1.0931799817884587,0.04048834971919477
t=100,99.9,168,117,31,128.21485844349803,80,28.941464732434767,1.1210107792079431,0.038733726491445464
t=100,99.9,168,117,31,128.21485844349803,96,30.551328721785403,1.0942495320603949,0.03581675749768986
t=100,99.9,168,117,31,128.21485844349803,112,31.88491437342528,1.0790948704485726,0.03384343008767658
t=100,99.9,41,111,29,164.3118906030804,32,15.56829911861705,1.0651645050962022,0.0684188103646111
t=100,99.9,41,111,29,164.3118906030804,48,19.038167952142015,1.253408787459855,0.06583662832530228
t=100,99.9,41,111,29,164.3118906030804,64,21.70681482719721,1.2188804512514606,0.056151971671324324
t=100,99.9,41,111,29,164.3118906030804,80,23.766658302445887,1.2766699600233928,0.0537168475170953
t=100,99.9,41,111,29,164.3118906030804,96,25.41914579629176,1.3529020679425086,0.053223742402070603
t=100,99.9,41,111,29,164.3118906030804,112,26.797597175564515,1.3096696726846848,0.04887265317499853
t=100,99.9,173,70,154,222.94200980842797,32,21.1394500411851,2.102873023652153,0.09947624084615324
t=100,99.9,173,70,154,222.94200980842797,48,25.19714456367508,2.4235966713795865,0.09618536994360513
t=100,99.9,173,70,154,222.94200980842797,64,27.84861017779306,2.4192788607960347,0.08687251698920356
t=100,99.9,173,70,154,222.94200980842797,80,29.795034360660054,2.3808541788396544,0.07990775073524403
t=100,99.9,173,70,154,222.94200980842797,96,31.37889866955064,2.3650210438197385,0.07536979129591634
t=100,99.9,173,70,154,222.94200980842797,112,32.74308978524751,2.3730359479841425,0.07247440493698674
t=100,99.9,2,190,146,217.97478609874966,32,12.464168374660108,2.428548883520772,0.19484243236460588
t=100,99.9,2,190,146,217.97478609874966,48,16.123234807366657,2.5166758832021663,0.15609001005507311
t=100,99.9,2,190,146,217.97478609874966,64,19.113318376936178,2.3868127430409576,0.1248769416158053
